playlist_id	owner_id	x_owner_group	streams	stream30s	dau	wau	mau	mau_previous_month	mau_both_months	users	skippers	owner_country	n_tracks	n_local_tracks	n_artists	n_albums	monthly_stream30s	monthly_owner_stream30s	genre_1	genre_2	genre_3	mood_1	mood_2	mood_3	tokens	x_estimated_revenue_usd	x_ratio_streams_above_30s_threshold	x_retention_rate_m	x_ratio_skippers_d	x_projected_engaging_time_in_min	x_projected_engaging_time_in_hour	x_projected_engaging_time_in_day	x_mininum_engaing_time_per_user	x_playlist_type_by_artist	x_playlist_type_by_album	x_playlist_type_by_artist_by_album
5vXvug0hUDDR6fZx0RvVCW	5eb9f4828d8b3d0214c6b45dff68f7ee	non-spotify	33866	21144	1610	8251	38242	50103	10230	88933	566	US	155	0	72	99	927381	7	latin	rap	alternative	urgent	rowdy	yearning	rock, espau00f1ol	148.008	0.6243	0.2042	0.0064	542.50	9.04	0.38	0.12	various_artist	various_album	various_artist_various_album
3xNptuWRxxBb4bb3PEP6rS	spotify	spotify	25697	20315	2115	15732	58623	54580	8882	141689	1369	US	424	0	105	106	868527	10	country & folk	rock	indie rock	yearning	empowering	gritty	pulse, americana	142.205	0.7906	0.1627	0.0097	1484.00	24.73	1.03	0.07	various_artist	various_album	various_artist_various_album
7zK2WjuX5otv9au92VXsKc	79993335bee84c2ccb2322fa67b93e8d	non-spotify	56624	19969	2271	11203	32720	27694	3919	72380	1738	US	655	0	403	435	457680	1	rock	alternative	pop	empowering	excited	defiant	ultimate, playlist	139.783	0.3527	0.1415	0.0240	2292.50	38.21	1.59	0.14	various_artist	various_album	various_artist_various_album
66oi6TpdQHk3kS7ZHOx8gX	spotify	spotify	25917	19857	3115	13883	44226	56390	9025	136235	2559	US	43	0	37	41	541339	0	dance & house	electronica	pop	sensual	energizing	aggressive	tranquility, beat	138.999	0.7662	0.1600	0.0188	150.50	2.51	0.10	0.07	various_artist	various_album	various_artist_various_album
4m2hgFlI5hQk85rwD3Pfvf	e7b81f7114fe696a958a67c78681abb6	non-spotify	25820	19352	1488	9590	34259	58864	7504	119999	1037	US	135	0	113	125	773157	0	indie rock	alternative	electronica	excited	yearning	brooding	upbeat, summer, sun	135.464	0.7495	0.1275	0.0086	472.50	7.88	0.33	0.08	various_artist	various_album	various_artist_various_album
2QyxrfWTMZLvGMYf1rrmU0	d8b86af403de94a3e9485157c98cd722	non-spotify	59374	19016	2801	10617	21258	9867	1486	43662	2774	US	293	6	256	265	186557	1	pop	rap	dance & house	excited	energizing	defiant	party, mix	133.112	0.3203	0.1506	0.0635	1025.50	17.09	0.71	0.22	various_artist	various_album	various_artist_various_album
0186RkeoJsHWEQy0ssDAus	spotify	spotify	27708	18963	2104	16331	55971	58104	8175	131809	1369	US	70	0	67	68	843188	1	pop	indie rock	electronica	excited	yearning	defiant	wake, happy	132.741	0.6844	0.1407	0.0104	245.00	4.08	0.17	0.07	various_artist	various_album	various_artist_various_album
4noDy1IQejcxDbTLvzuWhS	6987037f34b5cee787a1a5e8de9b2689	non-spotify	37041	18902	2101	10577	24056	21684	6479	50912	1358	US	76	0	72	71	509499	24	pop	dance & house	r&b	excited	defiant	energizing	shake, updated, taylor, ariana, sam, maroon, iggy, nicki, ed	132.314	0.5103	0.2988	0.0267	266.00	4.43	0.18	0.19	various_artist	various_album	various_artist_various_album
7ECmf74Ey57LAYulSxhL9w	spotify	spotify	24905	18811	2487	14287	47013	45406	7635	120345	1802	US	37	0	37	37	535170	4	blues	rock	r&b	urgent	defiant	rowdy	funky, heavy, bluesy	131.677	0.7553	0.1681	0.0150	129.50	2.16	0.09	0.08	various_artist	various_album	various_artist_various_album
6gtSUX8SMPWngGmEF5gGea	spotify	spotify	36480	18256	2296	13177	41182	38130	6711	102111	1725	US	76	0	72	75	543582	0	latin	rap	pop	energizing	defiant	fiery	latin, dance	127.792	0.5004	0.1760	0.0169	266.00	4.43	0.18	0.09	various_artist	various_album	various_artist_various_album
5iQ0qBTxtuSZYsVDsBYxHQ	14f054d102c76528d828f1f8d026c5dd	non-spotify	47848	18011	2430	11280	24606	9143	2721	39963	1759	US	263	2	239	218	317524	26	rap	r&b	pop	defiant	energizing	cool	music	126.077	0.3764	0.2976	0.0440	920.50	15.34	0.64	0.23	various_artist	various_album	various_artist_various_album
4DY7Km3NhBRBbaWp57biPo	2ef5cd9f36c40328c0648256713c7c2b	non-spotify	27166	17869	1621	7634	23504	22102	4050	45701	581	US	372	2	53	61	467952	0	traditional	latin	r&b	romantic	lively	energizing	romeo, prince, royce	125.083	0.6578	0.1832	0.0127	1302.00	21.70	0.90	0.20	various_artist	various_album	various_artist_various_album
7Aaln08N2ad8GDjJx5DH5l	spotify	spotify	21664	17843	1808	12875	58640	106941	8665	240770	1503	US	54	0	46	41	750010	0	dance & house	electronica	alternative	sensual	brooding	melancholy	summer, chill	124.901	0.8236	0.0810	0.0062	189.00	3.15	0.13	0.04	various_artist	various_album	various_artist_various_album
5tw6p4DQ3A0vX4TtT9uYHH	spotify	spotify	19728	17692	1823	9047	23225	12162	2395	43615	907	US	25	0	24	24	346868	0	jazz	classical	blues	sentimental	romantic	sophisticated	jazz, autumn	123.844	0.8968	0.1969	0.0208	87.50	1.46	0.06	0.20	various_artist	various_album	various_artist_various_album
4bWgWsz9p9eZVtpIvBgbsj	spotify	spotify	21084	17622	1756	9397	34014	31194	4462	85107	1132	US	94	0	44	47	486467	0	jazz	alternative	country & folk	lively	sophisticated	sentimental	smokey, bar	123.354	0.8358	0.1430	0.0133	329.00	5.48	0.23	0.10	various_artist	various_album	various_artist_various_album
6nU0t33tQA2i0qTI5HiyRV	6987037f34b5cee787a1a5e8de9b2689	non-spotify	25243	17297	1524	10225	22349	11045	4065	35574	769	US	75	0	73	68	588887	13	country & folk	pop	rock	upbeat	yearning	rowdy	country, hits, updated, kip, sam, tim, eli, young, lady, kacey, florida, georgia, line	121.079	0.6852	0.3680	0.0216	262.50	4.38	0.18	0.24	various_artist	various_album	various_artist_various_album
2dUPFbuNyHAZSNDhLsJ1Hp	spotify	spotify	22837	17251	2069	14076	47847	40153	4909	127219	1827	US	83	0	76	82	576459	2	electronica	dance & house	indie rock	sensual	brooding	energizing	chill, party	120.757	0.7554	0.1223	0.0144	290.50	4.84	0.20	0.07	various_artist	various_album	various_artist_various_album
6Y5oLMTb9CdZ9eO1v6ns7F	spotify	spotify	28948	17114	2453	19765	65134	66480	10130	196735	2646	US	46	0	42	44	653671	5	dance & house	electronica	indie rock	aggressive	excited	sensual	night, rider	119.798	0.5912	0.1524	0.0134	161.00	2.68	0.11	0.04	various_artist	various_album	various_artist_various_album
7Gl2RCegZJ5Im1bZY9iHHY	52c9c4e80b12d920892f773d75fb04cb	non-spotify	23912	16658	1958	9735	25908	16822	2570	62299	1921	US	227	2	198	218	345019	27	electronica	indie rock	alternative	sensual	brooding	yearning	sexy, beats	116.606	0.6966	0.1528	0.0308	794.50	13.24	0.55	0.13	various_artist	various_album	various_artist_various_album
3nisJRG8uhhMXBuAvcE5JE	spotify	spotify	32719	16140	2366	11713	40561	12535	2150	80475	2543	US	62	0	59	60	376151	2	r&b	rap	pop	sensual	defiant	energizing	nothing	112.980	0.4933	0.1715	0.0316	217.00	3.62	0.15	0.10	various_artist	various_album	various_artist_various_album
35OqDBYk7Fx0szRkZJ9zdk	spotify	spotify	23668	15833	1579	11869	43939	51879	7097	115535	935	US	59	0	46	56	606030	4	alternative	metal	rock	urgent	defiant	rowdy	love, rock	110.831	0.6690	0.1368	0.0081	206.50	3.44	0.14	0.07	various_artist	various_album	various_artist_various_album
2YbfuxUyuOhtb5z7J1H3ak	spotify	spotify	24529	15612	1953	13119	47201	41422	4943	110918	1513	US	65	0	63	59	538600	1	rock	alternative	metal	excited	urgent	rowdy	pure, rock, roll	109.284	0.6365	0.1193	0.0136	227.50	3.79	0.16	0.07	various_artist	various_album	various_artist_various_album
7LzLEOOMmckXPwFLmsy52e	spotify	spotify	18043	15602	1250	13358	19088	5858	788	31699	783	US	42	0	40	41	286520	4	indie rock	alternative	rock	brooding	yearning	melancholy	mellow, indie, dinner	109.214	0.8647	0.1345	0.0247	147.00	2.45	0.10	0.25	various_artist	various_album	various_artist_various_album
7MPXsjQGsXcLdNz7UxVuVl	spotify	spotify	21787	15587	1742	10134	34486	23385	4228	80615	1452	US	80	0	34	39	508357	2	alternative	electronica	indie rock	brooding	yearning	sensual	dark, stormy	109.109	0.7154	0.1808	0.0180	280.00	4.67	0.19	0.10	various_artist	various_album	various_artist_various_album
1jSEaJumIK6pVIDGR9G7k6	87aa86992cce02b1f924d41d861cbdea	non-spotify	39636	15501	1927	7807	16519	10482	2193	33751	1508	US	216	1	171	168	220814	4	rap	r&b	pop	defiant	energizing	cool	hip, hop, party, mix	108.507	0.3911	0.2092	0.0447	756.00	12.60	0.53	0.23	various_artist	various_album	various_artist_various_album
6XChIaijnUBzPDrQOX02AJ	spotify	spotify	19362	15378	1902	9442	36442	31296	4179	84187	1257	US	96	0	84	89	434137	1	jazz	blues	alternative	sentimental	fiery	lively	jazz, classics	107.646	0.7942	0.1335	0.0149	336.00	5.60	0.23	0.09	various_artist	various_album	various_artist_various_album
2tWWaAKlh8vLF6jtYS3KpH	f96518b0da60f2f7366357b042c3838c	non-spotify	42686	15349	2377	15223	33071	21356	4429	74135	2306	US	602	0	239	250	374831	48	rap	metal	alternative	defiant	cool	energizing	beast, mode, workout	107.443	0.3596	0.2074	0.0311	2107.00	35.12	1.46	0.10	various_artist	various_album	various_artist_various_album
7jUICRi0t43NOjuaUhE6r6	spotify	spotify	21428	15267	1862	10970	36048	34043	4023	93294	1491	US	23	0	21	23	411247	0	pop	indie rock	rock	melancholy	yearning	empowering	look, eyes	106.869	0.7125	0.1182	0.0160	80.50	1.34	0.06	0.08	various_artist	various_album	various_artist_various_album
76Mbz7BtOQAuFfEU8jM5h9	1412e8273a3e41e71e3af85d3936a078	non-spotify	20840	14692	1552	6956	20865	36194	9201	53130	488	US	26	0	25	25	547320	20	rock	r&b	pop	energizing	excited	upbeat	guardians, awesome, mix	102.844	0.7050	0.2542	0.0092	91.00	1.52	0.06	0.14	various_artist	various_album	various_artist_various_album
40KutbvdMWpR9emPG0p4kQ	spotify	spotify	30426	14654	2082	13046	16266	0	0	23202	1924	US	120	0	59	60	140693	0	indie rock	pop	dance & house	yearning	sensual	aggressive	new, music, friday, nordic	102.578	0.4816	0.0000	0.0829	420.00	7.00	0.29	0.32	various_artist	various_album	various_artist_various_album
7CQunpJEHecknIyABfS8pP	spotify	spotify	17821	14589	1551	9480	41802	39256	6333	101765	904	US	100	0	49	50	628137	2	indie rock	alternative	rock	brooding	sensual	melancholy	rainy, day	102.123	0.8186	0.1613	0.0089	350.00	5.83	0.24	0.07	various_artist	various_album	various_artist_various_album
3tqF4zbW7zbNX3pP6rSw2B	spotify	spotify	29309	14335	1892	8697	29372	29426	3542	71626	1319	US	96	0	84	87	306609	0	dance & house	r&b	pop	energizing	urgent	excited	disco, forever	100.345	0.4891	0.1204	0.0184	336.00	5.60	0.23	0.10	various_artist	various_album	various_artist_various_album
